Canonical ID,Seed Key,Title,Material Type,Category Key,Quantity,Unit,Condition,Source Type,Is Free,Price NIS,Owner Email,Owner Public Name,Owner Kind,Owner City,Pickup Allowed,Delivery Allowed,Description Draft,Suggested Uses,Tags,Aliases,Source File,Source Row,Source Audit ID,Original Price Raw,Pricing Resolution,Pricing Basis,Condition Basis,Availability Source,Source Note,Image Status,Source Image Ref,Extracted Image Files,Image Mapped From Source,Image Gap,Image Hosting Required,Canonicalization Confidence,Canonical Data Ready,Owner Assignment Basis
MAT-122,mat-122,Ultrasonic Sensor,Ultrasonic Sensor,electronics-components,4,pieces,GOOD,STUDENT_LEFTOVER,False,7,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Ultrasonic Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,Untitled spreadsheet.xlsx,6,MAT-122,7 for each,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image8.png,materials/MAT-122_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-123,mat-123,NEMA17 Stepper Motor 1.8A 17HS8401 0.52N Shaft Size 4.5x23mm 48mm Height,Stepper Motor,motors-mechanical,1,pieces,GOOD,STUDENT_LEFTOVER,False,70,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Stepper Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,,Untitled spreadsheet.xlsx,7,MAT-123,70,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image15.png,materials/MAT-123_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-124,mat-124,DRV8825 Stepper Driver,DRV8825 Stepper Motor Driver,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,15,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable DRV8825 Stepper Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,Untitled spreadsheet.xlsx,8,MAT-124,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image6.png,materials/MAT-124_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-125,mat-125,Metal High Torque Servo Motor 40KG CYS-S8218 6.0~7.4Volts,Servo Motor,motors-mechanical,1,piece,GOOD,STUDENT_LEFTOVER,False,210,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Servo Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics|servo,,Untitled spreadsheet.xlsx,9,MAT-125,210,SOURCE_PRICE_WITH_DEMO_QUANTITY,Source has 210 NIS price but missing quantity; quantity set to 1 as the smallest non-inventive demo assumption for a singular motor listing.,DEMO_DEFAULT_GOOD,UNKNOWN,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image19.png,materials/MAT-125_01.png,True,False,True,MEDIUM,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-126,mat-126,MGN12H Carriage + 40 cm MGN12 Linear Rail Set,Linear Rail / Slider,motors-mechanical,1,set,USED,STUDENT_LEFTOVER,False,150,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,False,"Reusable Linear Rail / Slider listing prepared from documented graduation-project hardware data. Source note: It had previously come off the rail and was manually re-railed, so it's not as sturdy as new, but it's still normally usable, depending on the function. For example, we used it normally for our project with the stepper NEMA 17.","Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,MGN12H Steel Slide Block Carriage Unit For MGN12 12mm Linear Guide Rail MGN12 12mm Linear Guide Rail 40cm,Untitled spreadsheet.xlsx,10,MAT-126,150 for both,PARSED_BUNDLE_TOTAL,Source explicitly states '150 for both'; represented as one carriage+rail set.,SOURCE_TEXT_USED_OR_REPAIRED,LIKELY_AVAILABLE,"It had previously come off the rail and was manually re-railed, so it's not as sturdy as new, but it's still normally usable, depending on the function. For example, we used it normally for our project with the stepper NEMA 17.",CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image14.png,materials/MAT-126_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-127,mat-127,LM2596 Adjustable Step Down Buck Converter Module With Display 4-40V To 1.25-37V 3A,Buck Converter,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,20,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Buck Converter listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",electronics_components,,Untitled spreadsheet.xlsx,11,MAT-127,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image18.png,materials/MAT-127_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-129,mat-129,DC-DC Adjustable Step Down Buck Converter Module With Current Control 5-40V To 1.2-35 9A 300W,Buck Converter,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,70,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Buck Converter listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",electronics_components,,Untitled spreadsheet.xlsx,13,MAT-129,70,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image7.png,materials/MAT-129_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-130,mat-130,LM2596 Adjustable Step Down Buck Converter Module 3.2-35V To 1.25-30V 2A,Buck Converter,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,15,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Buck Converter listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",electronics_components,,Untitled spreadsheet.xlsx,14,MAT-130,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image13.png,materials/MAT-130_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-131,mat-131,12V DC Linear Actuator 30mm Stroke 8mm/s 70N Force LA-WR,Linear Actuator,motors-mechanical,1,pieces,LIKE_NEW,STUDENT_LEFTOVER,False,160,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,False,Reusable Linear Actuator listing prepared from documented graduation-project hardware data. Source note: It is almost not used,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,,Untitled spreadsheet.xlsx,15,MAT-131,160,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,SOURCE_TEXT_ALMOST_UNUSED,LIKELY_AVAILABLE,It is almost not used,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image1.png,materials/MAT-131_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-132,mat-132,DS558HV servo,Servo Motor,motors-mechanical,1,pieces,GOOD,STUDENT_LEFTOVER,False,30,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Servo Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics|servo,,Untitled spreadsheet.xlsx,16,MAT-132,30,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image21.png,materials/MAT-132_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-133,mat-133,20KG 270 Degree Metal High Torque Digital Standard Servo Motor DS3218 MG 4.8-6.8V,Servo Motor,motors-mechanical,1,pieces,GOOD,STUDENT_LEFTOVER,False,150,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Servo Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics|servo,,Untitled spreadsheet.xlsx,17,MAT-133,150,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image9.png,materials/MAT-133_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-134,mat-134,11.1V 3S 2800mAh 35C LiPO Battery T-plug Highrate RC Hobby Model Lipolymer (power TM),Battery,power-batteries,1,pieces,GOOD,STUDENT_LEFTOVER,False,140,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Battery listing prepared from documented graduation-project hardware data. Source note: - Can charge it up to 12.6v,"Powering electronics, portable prototypes, charging, and voltage regulation.",battery|power,,Untitled spreadsheet.xlsx,18,MAT-134,140,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,- Can charge it up to 12.6v,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image5.png,materials/MAT-134_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-135,mat-135,IMAX B3AC LIPO Lithium Battery Charger 2s 3s Charging Current : 3*800mA,Battery Charger,power-batteries,1,pieces,GOOD,STUDENT_LEFTOVER,False,55,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Battery Charger listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",battery|power,,Untitled spreadsheet.xlsx,19,MAT-135,55,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image11.png,materials/MAT-135_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-136,mat-136,GT2 Timing Pulley Bore 8mm GT2 16 Teeth Idler Pulley Bore 3mm,Pulley,motors-mechanical,1,pieces,GOOD,STUDENT_LEFTOVER,False,50,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Pulley listing prepared from documented graduation-project hardware data. Source note: - مع الحبل المخصص للبكرة متر ونصف + قطعة الوصل بين الحبل والبكرة المطبوعة GT2 Idler Pulley Support M3,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,,Untitled spreadsheet.xlsx,20,MAT-136,50,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,- مع الحبل المخصص للبكرة متر ونصف + قطعة الوصل بين الحبل والبكرة المطبوعة GT2 Idler Pulley Support M3,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image12.png; xl/media/image16.png; xl/media/image3.png,materials/MAT-136_01.png; materials/MAT-136_02.png; materials/MAT-136_03.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-144,mat-144,H-bridge,H-Bridge Motor Driver,electronics-components,3,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable H-Bridge Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,component.xlsx,9,MAT-144,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image30.png,materials/MAT-144_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-145,mat-145,Driver( 5A ),Motor Driver,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,50,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Motor Driver listing prepared from documented graduation-project hardware data. Source note: YS-DIV268N-5A,"Motor control, robot motion, and automation prototypes.",motor|robotics,,component.xlsx,10,MAT-145,50,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,YS-DIV268N-5A,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image20.png,materials/MAT-145_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-146,mat-146,water pump,Pump,motors-mechanical,1,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Pump listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,,component.xlsx,11,MAT-146,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image19.png,materials/MAT-146_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-147,mat-147,Thermocouple Temperature Sensor With MAX6675 Amplifier Module,Thermocouple Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,20,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Thermocouple Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,component.xlsx,12,MAT-147,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image28.png,materials/MAT-147_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-148,mat-148,ultrasonic sensor,Ultrasonic Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Ultrasonic Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,component.xlsx,13,MAT-148,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image5.png,materials/MAT-148_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-149,mat-149,Relay 1-chanel,Relay Module,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,5,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Relay Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",relay|electronics,,component.xlsx,14,MAT-149,5,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image13.png,materials/MAT-149_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-150,mat-150,Relay 2-chanel,Relay Module,electronics-components,3,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Relay Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",relay|electronics,,component.xlsx,15,MAT-150,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image12.png,materials/MAT-150_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-152,mat-152,stepper motor NEMA23,Stepper Motor,motors-mechanical,1,pieces,GOOD,WORKSHOP_SURPLUS,False,80,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Stepper Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,,component.xlsx,17,MAT-152,80,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image31.png,materials/MAT-152_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-153,mat-153,stepper motor NEMA17 1.8A,Stepper Motor,motors-mechanical,4,pieces,GOOD,WORKSHOP_SURPLUS,False,50,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Stepper Motor listing prepared from documented graduation-project hardware data. Source note: With cabler,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,,component.xlsx,18,MAT-153,50,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,With cabler,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image24.png,materials/MAT-153_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-154,mat-154,limit switch,Switch / Input Component,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,5,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Switch / Input Component listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",switch|electronics,,component.xlsx,19,MAT-154,5,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image3.png,materials/MAT-154_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-158,mat-158,Large Breadboard,Breadboard,electronics-components,1,piece,GOOD,WORKSHOP_SURPLUS,False,8,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Breadboard listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",breadboard|prototyping,breadboard,component.xlsx,23,MAT-158,حجم كبير -8,PARSED_ARABIC_PRICE_TEXT,"Source text 'حجم كبير -8' interpreted as large size, 8 NIS.",DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image4.png,materials/MAT-158_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-159,mat-159,Air Piston,Pneumatic Component,motors-mechanical,2,pieces,GOOD,WORKSHOP_SURPLUS,False,70,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,False,Reusable Pneumatic Component listing prepared from documented graduation-project hardware data. Source note: + برابيش,"Repair, prototyping, maker projects, and practical learning builds.",motors_mechanical,Piston,component.xlsx,24,MAT-159,air piston 70 vulve 12volt 70,PARSED_COMPONENT_PRICE,Source text states air piston 70; valve is separately mentioned at 70 and is not silently added as a second row.,DEMO_DEFAULT_GOOD,AVAILABLE,+ برابيش,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image7.png,materials/MAT-159_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-160,mat-160,3D Printed Dispenser حجم صغير,3D-Printed Part,plastics-acrylic,2,pieces,GOOD,WORKSHOP_SURPLUS,False,80,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable 3D-Printed Part listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",3d-print|prototype,,component.xlsx,25,MAT-160,80,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image2.png,materials/MAT-160_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-161,mat-161,3D Printed Dispenser حجم كبير,3D-Printed Part,plastics-acrylic,1,pieces,GOOD,WORKSHOP_SURPLUS,False,100,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable 3D-Printed Part listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",3d-print|prototype,,component.xlsx,26,MAT-161,100,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image33.png,materials/MAT-161_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-162,mat-162,ذراع 3d لفتح dispenser,3D-Printed Part,plastics-acrylic,3,pieces,GOOD,WORKSHOP_SURPLUS,False,30,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable 3D-Printed Part listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",3d-print|prototype,,component.xlsx,27,MAT-162,30,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image21.png,materials/MAT-162_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-163,mat-163,3D-Printed Powder/Spice Dispenser + Stepper Motor,3D-Printed Dispenser Assembly,plastics-acrylic,1,set,GOOD,WORKSHOP_SURPLUS,False,110,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable 3D-Printed Dispenser Assembly listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",3d-print|prototype,3D Printed يمكن وضع فيه بهارات او بودرة,component.xlsx,28,MAT-163,110 with stepper motor,PARSED_COMPOSITE_TOTAL,Source says 110 NIS with stepper motor; canonicalized as a bundled set.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image15.png,materials/MAT-163_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-164,mat-164,Two-Syringe Liquid Dispenser + Stepper Motor,Syringe Dispenser Assembly,plastics-acrylic,1,set,GOOD,WORKSHOP_SURPLUS,False,150,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Syringe Dispenser Assembly listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",plastics_acrylic,سرنجات يمكن وضع فيهم ماء او سائل,component.xlsx,29,MAT-164,150 with stepper motor,PARSED_COMPOSITE_TOTAL,Source says 150 NIS with stepper motor; two syringes represented inside one bundled set.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image29.png,materials/MAT-164_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-165,mat-165,cup holder,Cup Holder,plastics-acrylic,1,pieces,GOOD,WORKSHOP_SURPLUS,False,25,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Cup Holder listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",plastics_acrylic,,component.xlsx,30,MAT-165,25,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image16.png,materials/MAT-165_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-166,mat-166,3d Printed dispensing,3D-Printed Part,plastics-acrylic,1,pieces,GOOD,WORKSHOP_SURPLUS,False,5,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable 3D-Printed Part listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",3d-print|prototype,,component.xlsx,31,MAT-166,5,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image8.png,materials/MAT-166_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-167,mat-167,3d Printed dispensing nozzle,3D-Printed Part,plastics-acrylic,1,pieces,GOOD,WORKSHOP_SURPLUS,False,5,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable 3D-Printed Part listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",3d-print|prototype,,component.xlsx,32,MAT-167,5,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image32.png,materials/MAT-167_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
